,Actress,Array,Least_Array_Diff,2ndLeast_Array_Diff,3rdLeast_Array_Diff,4thLeast_Array_Diff,5thLeast_Array_Diff,1stMatch,2ndMatch,3rdMatch,4thMatch,5thMatch,Best_Match_Actress,Second_Match_Actress,Third_Match_Actress,Fourth_Match_Actress,Fifth_Match_Actress
90,Han_Go_Eun.png,"[-4.9949656e+00 -8.6423702e+00 -1.4654181e+01  4.2318850e+00
 -1.3933330e+01 -7.1620126e+00  3.5971692e+00  5.8184867e+00
 -4.5163960e+00 -7.7014675e+00  4.7877479e+00  5.1748676e+00
  2.0943439e+00  1.0359634e+00 -2.7168841e+00  7.6519780e+00
 -1.4028304e+00 -2.6932843e+00  1.1103905e+00 -5.5425249e-02
  6.2303915e+00  1.4817764e+00  3.0457675e-02 -4.0954933e+00
  2.3744640e+00  2.9697127e+00  1.3806112e+00 -2.2591433e-01
 -4.0771297e-01 -4.2862266e-02  1.7922835e+00  7.3169603e+00
  3.7917047e+00  3.6852946e+00  2.7829025e+00 -6.2492365e-01
 -1.4026642e-02  8.0571061e-01  2.0410380e-01 -8.2343078e-01
 -1.2500952e-01 -4.9198803e-01 -2.3788023e+00 -2.8285699e+00
 -6.4911866e-01  1.0235147e+00 -2.0962183e+00  1.8846650e+00
  2.3910818e+00 -1.7056046e+00 -6.9530743e-01 -3.7214780e-01
 -3.0021248e+00 -5.2621043e-01  3.7914116e+00 -1.2323179e-01
 -2.4775529e+00  1.0218948e+00 -1.3630490e+00 -2.4450932e+00
 -8.7846324e-02  2.8416426e+00  1.2199777e+00  6.2611425e-01
  4.0323508e-01  3.2941461e+00  7.8674519e-01  6.8229711e-01
 -4.0114623e-01 -8.2090497e-01  1.6019820e+00  3.3046937e+00
  3.0106947e-01 -8.0048239e-01  1.9216830e+00  4.7687736e-01
  5.9484698e-02 -2.6659126e+00  1.0596621e+00  6.1653107e-01
 -6.1094868e-01 -1.3480408e+00  6.5106595e-01 -2.9993927e-01
  6.6034770e-01  1.1655070e+00 -5.8599895e-01 -6.9320565e-01
  1.8484532e+00 -1.4400694e-01 -6.4563060e-01 -1.2229134e+00
  1.7607378e+00 -1.5132502e+00 -5.7746792e-01  1.4383712e-01
  5.2160740e-01 -2.4000690e+00  1.6606230e-01 -9.6755230e-01]",32.4910888671875,33.194427490234375,33.779937744140625,34.2430419921875,34.479217529296875,323,229,109,142,106,Han_Ga_In.png,Yoon_Seung_Ah.png,Seo_In_Young.png,Lee_Hee_Jin.png,Im_Soo_Hyang.png
91,Baek_Soo_Min.png,"[  9.019663     0.9796172   -4.1218343  -12.674966     0.1389568
   2.2989743   -0.51516294  -3.0405731    4.7318816   -6.8565254
  -1.7250549    1.7905172    5.197308    -4.616117    -0.43948466
  -1.5364846   -0.93803173  -2.5739527   10.853488     1.3021376
  -4.813778     3.767703     3.523007     5.2242928   -1.6916404
   7.0429726   -4.5779533   -4.7191987    1.6749175   -3.0566177
   6.5128636   -0.6641091   -2.4298394    4.50667     -1.3478692
  -2.0206065   -0.11992607   2.1362007    1.1195333   -5.538173
  -3.456013     2.802425     0.02353119  -2.314492    -0.04226477
   3.6971197   -3.2833033   -0.9924156   -0.57143825  -4.76265
  -2.5184543    1.0654943    1.056811    -1.7154737    0.90112656
   1.4836715    4.2724633    5.6098685    1.8173803   -3.5285063
  -1.7171397    0.69407874   2.236902    -0.3879438   -3.4876397
  -2.4219983   -4.4332542   -1.1613281    0.05333775  -0.44560546
   3.6756516   -1.4114892    2.0359347   -2.3499207    2.0889416
   0.08015707   3.4646995    6.0731993   -2.3913107   -3.1055431
   2.1192884    1.7438543   -1.3441759    1.8055706    2.6557896
   0.35825357  -2.6258116   -0.8828448   -0.4384843    2.8790524
  -0.26453036   2.729855     2.812515    -2.6978197    2.338426
   2.141927    -0.4721885    0.44165313   1.2185494   -1.2789488 ]",35.603912353515625,36.61807632446289,36.98210906982422,37.751277923583984,38.10569381713867,145,419,183,74,47,Yoon_Yoo_Sun.png,Choi_Yeo_Jin.png,Choi_Hwa_Jung.png,Lee_Chung_Ah.png,Jung_Da_Bin.png
92,Kim_Ga_Eun.png,"[ 7.4669461e+00  3.6750858e+00 -5.1667089e+00  6.3581529e+00
 -1.6438239e+00 -3.0094859e-01 -3.5141249e+00 -7.9134183e+00
 -1.3595646e+01  3.6166148e+00  1.0653336e+01 -5.3085814e+00
  2.8192763e+00 -8.2295859e-01  1.0981340e+01  1.6331689e+00
  2.3300464e+00 -1.2100486e+00 -5.5713034e-01 -1.8713324e+00
  5.5688257e+00  3.0727556e+00  5.2937121e+00  1.3878158e+00
 -3.1562278e+00  1.4017975e+00  4.2657075e+00  1.4528993e-01
  2.0706305e-01 -4.6056025e-02  2.1887796e-01 -5.5305839e-01
 -3.0628967e+00  7.7869827e-01  9.3129650e-02 -1.3358103e+00
  1.4241931e+00  9.9047744e-01  1.2611214e+00 -1.3386250e+00
 -2.7553931e-01  2.0705044e+00  9.0868294e-01 -5.1744280e+00
 -2.4642181e+00  4.4653902e+00  7.3428547e-01 -1.3630319e+00
 -2.3564305e+00  9.6263015e-01  2.0314388e+00  2.0071632e-01
 -9.9650389e-01  2.2315235e+00  2.4189212e+00 -1.5374684e+00
 -1.8777031e+00 -6.1747944e-01  2.9760046e+00  2.4382629e-01
 -1.5189366e+00 -2.3976688e+00  1.2718279e+00  2.2286308e+00
 -1.1483459e+00  3.8831776e-01 -1.3832968e+00 -2.4173103e-01
  4.0318114e-01 -1.2545729e+00 -4.3452010e-03  6.0100168e-01
 -6.0679919e-01  1.8282235e+00  7.3385006e-01 -1.2971375e+00
 -2.2974288e+00  1.5652940e+00  4.9946836e-01  1.2669206e+00
 -9.9763197e-01 -6.9451845e-01 -1.4290228e+00 -7.3294914e-01
 -5.6160200e-01 -2.2785034e+00  5.8500029e-02  1.2572354e+00
 -3.2953401e+00  1.0644668e+00 -1.4106438e+00 -6.9922209e-04
  9.4732702e-01 -2.4789114e+00  4.0630785e-01 -3.6112937e-01
  1.6693143e+00 -1.9053284e+00 -2.2959292e+00 -8.6790048e-02]",28.580469131469727,31.007556915283203,31.8602294921875,33.62321472167969,33.994327545166016,94,469,29,385,195,Kim_Tae_Ri.png,Kwon_Na_Ra.png,Park_Ha_Sun.png,Jung_Eun_Chae.png,Jung__Soo_Young.png
93,Woo_Hee_Jin.png,"[ -8.824047    13.545351   -12.457071   -17.985094   -10.504049
   4.6953497   -5.7301016    2.901384    -1.4340694    2.8294024
   1.9280007    1.0317194   -4.2675986   -5.5800986    3.8190255
  -1.5369786   -5.155532     2.1451414   -4.125727    -4.951153
   6.885906     3.0044231   -4.8741627   -1.869447    -1.9453297
  -2.133714    -1.7419127   -0.9481547    2.7699704   -2.865179
  -1.5355387    3.6944337    0.98188436  -2.3571372   -0.9105873
  -1.0132724    1.0164037    5.237012     0.6606787   -0.8667115
  -1.0204812   -0.564147     1.6960659    1.4596461   -0.5167002
   1.6794997    0.723434    -0.8024851    1.6212044    1.7311412
  -3.2493465   -3.9284744    3.2422879   -3.825158     1.2377787
   1.2602497    0.43258715  -0.28418106   3.034718    -2.761747
   0.39160135  -1.7807369   -0.13968378  -1.9328201   -0.5785435
   1.7865932    4.455126    -1.1335806   -0.88571954   1.2457242
  -0.82300866  -2.700553    -1.6315085    0.92155397   1.7678018
   2.387883     0.25099334  -1.1383728   -0.6243837    1.150568
   2.216295    -0.6668872   -2.5685022    0.8135363   -1.458076
  -1.2979705    1.7640084    1.0500333    0.98954964  -0.8292887
   2.7807403    0.412929    -1.2338387    1.7176201   -0.6493318
  -1.7834898    1.2369555    0.8096405    0.9071112    1.6357464 ]",28.44405174255371,28.628637313842773,29.988021850585938,30.077512741088867,32.14655303955078,347,445,54,87,339,Yoon_Se_Ah.png,Lee_El.png,Lee_Yeol_Eum.png,Bae_Noo_Ri.png,Sol_Bin.png
94,Kim_Tae_Ri.png,"[ 5.93579948e-01 -1.54207242e+00 -1.04957914e+01  2.62683988e+00
  1.40776825e+00  1.16877785e+01 -4.11597633e+00 -2.28619647e+00
 -7.21840191e+00  2.69588256e+00  8.94517231e+00 -7.08340108e-02
 -4.03234529e+00  5.59997702e+00  8.81771946e+00  2.13370252e+00
  1.70409334e+00 -5.52363062e+00 -2.90481901e+00  2.53402948e+00
  1.00203305e-01  3.10483742e+00  4.07823801e+00 -1.29921854e+00
  1.37114990e+00  8.34410250e-01  2.63672519e+00  8.56299818e-01
 -1.68571758e+00  8.08177471e-01  3.37546682e+00 -4.48188573e-01
 -3.22570872e+00 -5.90179265e-02 -2.26685572e+00 -2.35588813e+00
  2.61256051e+00  1.16524172e+00 -2.34515643e+00  2.18117476e+00
 -1.35897481e+00  5.29989898e-01 -2.56072357e-03 -1.16212797e+00
 -1.08965302e+00  1.05724323e+00  8.79200816e-01  2.15288401e-02
  1.23858249e+00  1.02227664e+00  2.43526769e+00 -1.08181685e-01
  1.06723583e+00  1.01547027e+00 -3.56315166e-01  1.87257499e-01
  7.53688157e-01  9.18860376e-01  3.51947927e+00  7.35953927e-01
 -1.66925097e+00 -2.31818366e+00  8.28102112e-01  5.36710918e-01
  5.23546875e-01  2.81979847e+00 -7.63065577e-01 -2.64375520e+00
  1.61480367e+00 -1.71808660e+00 -1.35115278e+00  2.41268814e-01
 -1.08351648e-01 -4.11682248e-01  1.00953710e+00 -3.02348614e-01
 -1.04572809e+00 -5.60075998e-01 -9.95965064e-01 -8.30523908e-01
  5.17478943e-01  7.59897292e-01  5.66584170e-01  1.11507201e+00
  4.05476570e-01  1.79541278e+00  1.48925495e+00 -8.99547398e-01
 -2.54789889e-01  6.72832727e-01 -2.35100508e-01 -2.05406994e-02
  1.50289476e-01  3.67151827e-01  1.73781788e+00 -9.20558929e-01
 -1.48476541e+00  9.43561077e-01 -5.88197470e-01  5.74254751e-01]",28.580469131469727,29.185089111328125,29.68621253967285,29.8095760345459,29.892122268676758,92,449,32,469,35,Kim_Ga_Eun.png,Lee_Re.png,Nam_Kyung_Min.png,Kwon_Na_Ra.png,Park_Soo_Jin.png
95,Jang_Hye_Jin.png,"[ 1.4844780e+01 -5.6968462e-01 -8.0659306e-01 -6.1641665e+00
 -4.3052316e+00 -1.3489802e+01  8.5104084e+00 -3.7092402e+00
  5.1121364e+00 -1.3106827e+00 -6.0437746e+00 -1.8469492e+00
 -1.4756029e+00 -2.4867134e+00  3.4978421e+00 -3.9607046e+00
  4.5619206e+00  6.2451291e+00 -4.7484236e+00  3.0050240e+00
 -4.4059920e+00  2.7992663e+00 -9.0773046e-01 -2.8298328e+00
  2.2269428e+00 -3.1206703e+00 -4.7417402e+00 -1.6577346e+00
  2.1152761e+00 -5.9127855e-01  3.6438626e-01 -6.8599906e+00
 -1.9115268e-01  1.2614141e-01 -2.4736538e+00  1.2900403e-01
 -1.2292149e+00  9.7567075e-01  1.7186284e+00 -4.8165197e+00
  3.7257836e+00 -2.4695466e+00  3.6631429e+00 -1.6373068e+00
  1.0099959e+00 -1.7755556e+00  5.8995658e-01  2.6796017e+00
  1.0574267e+00  2.7294281e+00 -9.0282154e-01  1.2833823e+00
  1.3251518e+00 -1.3326481e-02 -2.0527680e+00 -4.4052339e+00
 -2.2779491e+00  1.7731000e+00  1.9072101e+00  1.5595843e-01
  2.9264369e+00 -2.9953465e-01 -4.7547707e-01  5.2219610e+00
  4.6480095e-01  1.0236996e+00  4.0714538e-01 -1.9919763e+00
  9.1569483e-01 -1.2599260e-02  3.2691293e+00  1.3130648e+00
 -4.1379777e-01  6.7350239e-01 -1.1640322e+00 -5.3315687e-01
 -1.4968441e+00  8.3988571e-01  4.6881524e-01  7.9370660e-01
 -3.8693786e+00  1.9846441e+00 -1.9117658e-01 -2.2540501e-01
  4.7636306e-01 -9.8696813e-02 -2.0262353e+00  3.8091239e-01
 -2.6373448e+00  2.4752502e+00  4.0839666e-01  1.9106712e+00
 -2.9559724e+00 -2.1143332e-01 -3.6131537e-01 -1.4862914e+00
  1.1230644e+00  1.4273204e+00 -5.4646212e-01 -2.2225791e-01]",35.35087966918945,35.73130798339844,35.87062454223633,36.33552169799805,36.52120590209961,28,0,286,385,177,Kim_Hye_Eun.png,Jeon_Hye_Jin.png,Oh_Ji_Eun.png,Jung_Eun_Chae.png,Lee_Da_Hee.png
96,Kim_Tae_Hee.png,"[-6.9269719e+00 -2.0772417e+01 -2.2347045e+00  1.5852145e+00
 -4.1563287e+00  4.1775231e+00  2.0585229e+00 -6.0039101e+00
  4.4022989e+00  5.8486052e+00 -9.9965267e+00  4.9107399e+00
 -2.7096019e+00 -5.9029013e-02 -4.3851180e+00  2.8643224e+00
 -5.4451597e-01  1.5968674e+00 -1.8092309e+00  1.8481383e+00
  1.9485363e+00 -2.1611382e-01 -2.3004045e+00  3.2516329e+00
 -1.0995066e+00  2.8034859e+00 -2.6859519e+00 -1.0345231e+00
  1.1431563e+00  1.8839023e+00  1.8782266e+00 -1.9574487e+00
 -2.0630684e+00 -1.1445407e+00  1.2829181e+00 -1.9239058e+00
  1.6632925e+00 -2.2864187e+00  4.8844796e-01 -1.5842403e+00
  1.2628815e-01  1.8186160e+00 -4.0776467e-01  4.4343713e-01
  1.3254566e+00 -4.6616802e+00  2.4047370e+00  5.6584394e-01
  1.2683952e+00  8.0344838e-01  1.5737199e+00 -2.2653809e+00
  1.8071506e+00  4.6526790e-01 -6.6851509e-01 -1.4382434e+00
  9.7215647e-01  1.7393512e-01 -1.1703770e+00 -1.1980258e+00
 -7.8582257e-01  1.4212462e-01  4.3759274e-01  9.7292906e-01
 -5.6339812e-01 -9.8320895e-01 -1.1065905e+00  1.7930152e-01
  2.2922984e-01  1.8361067e+00  8.9474720e-01  1.5731673e+00
  9.6623695e-01 -1.0476923e+00  6.8976247e-01  8.4187388e-01
 -5.8658397e-01  5.1739937e-01 -4.1175371e-01  1.0448836e+00
  1.3715766e-01 -1.4275632e+00 -5.5980009e-01 -5.6656581e-01
  2.3376930e-01 -2.1182136e-01  1.8474555e+00 -5.7992083e-01
 -1.0841979e+00  2.6844025e-01 -4.6870477e-02 -1.2305497e+00
 -1.6164668e-02 -4.6085605e-01  6.0565364e-01  9.3493277e-01
 -4.0246654e-01 -1.5467334e-01 -4.1158199e-03  1.1551501e+00]",25.542375564575195,27.554960250854492,28.254959106445312,28.823732376098633,29.323143005371094,43,174,47,390,456,Park_Joo_Hyun.png,Shim_Eun_Kyung.png,Jung_Da_Bin.png,Lee_Sun_Bin.png,Go_Bo_Gyeol.png
97,Park_Sol_Mi.png,"[ -2.5000958   -8.301566    -2.0740283   -5.793929   -15.580241
 -11.665859    19.629467     6.8192253    3.8136876    7.9122925
  11.947822     5.771645    -0.72568583  -3.657227     3.523955
  -6.0536194    9.723872     3.134011    -3.3398957    5.5975175
  -0.27480957   4.392382     3.5370255   -5.3262987    0.45698822
  -2.8422585   -1.6141324    3.3445773    3.1551132   -2.5069213
   2.603322    -6.879484     3.3114667   -4.0001235    3.96887
   0.02590441  -5.2921596   -0.5203944    3.5519469   -1.1200182
  -3.2154334   -2.322854     0.91352     -1.4318423   -1.5458395
  -1.4817765    1.432535    -2.9589148   -0.8891527    1.1492468
  -3.415366     1.4381205   -0.90857255  -0.13532504  -0.21880308
  -2.0311418   -0.8251754    0.17492752  -3.734465    -5.0430984
   1.4925208   -1.8959414    0.454862    -5.1856155    2.797696
  -1.1511122   -2.049284     0.7189082    1.4626924    1.031981
   1.2481548   -1.0406199    0.8485777    7.1591363    0.1975203
  -2.9087794   -0.6647195    1.8768351    1.8818234    1.0977271
  -1.4022485   -0.91496545  -0.16512562   1.9814464   -0.14922744
   0.59440225   0.9710058    2.0166316    0.45886272  -2.7781658
  -0.90074664  -0.71930695  -1.214547     0.1098769    5.2278433
   2.137907     2.6500514    2.694154    -0.46763492   0.08433487]",39.94149398803711,40.365657806396484,40.588138580322266,40.802276611328125,41.04572677612305,52,61,128,27,380,Yoon_So_Hee.png,Kim_Hyun_Joo.png,Su_Bin.png,Yoo_Hye_Ri.png,Kim_So_Yeon.png
98,Shin_Hyun_Bin.png,"[-1.37372913e+01 -8.91345787e+00  6.97633862e-01 -1.20164404e+01
 -1.57463336e+00 -2.01542115e+00 -2.51595950e+00 -5.07405438e-02
 -6.61455488e+00  4.72345734e+00 -3.58190918e+00 -5.34468555e+00
 -4.58723450e+00 -1.48739195e+00 -1.78186071e+00  3.50935698e+00
  8.58311892e-01  1.11520028e+00  1.84213281e+00 -1.35140252e+00
  6.48623848e+00  1.13265872e+00 -3.43827271e+00 -1.14675272e+00
 -2.31955481e+00  1.20320511e+00 -2.25752878e+00  3.52615738e+00
  5.73096991e-01 -4.17708540e+00 -3.86899900e+00 -1.05826604e+00
  5.22523403e-01  3.55033457e-01 -1.18768263e+00  4.31187868e-01
  4.02769184e+00  3.61516738e+00  3.70279074e-01  7.26604819e-01
  6.64504409e-01 -7.04878807e-01  1.76801515e+00  1.49877596e+00
  2.49423218e+00  4.93676096e-01  4.72715467e-01  5.80079436e-01
 -3.50096524e-01  5.09092212e-01  2.63823301e-01  5.35650015e-01
 -1.29442251e+00  5.92018306e-01 -9.02487993e-01  1.05148840e+00
 -5.47883630e-01  9.38369751e-01 -1.30005324e+00 -6.52119815e-01
 -3.41227829e-01 -8.72532725e-01  6.01888239e-01 -6.24847531e-01
 -8.79596233e-01 -6.74685717e-01 -9.92769897e-01  8.57650399e-01
 -1.05549395e-02  3.11759502e-01 -5.25289476e-01  5.64848065e-01
  1.38938621e-01 -1.58523870e+00  1.32288182e+00  1.82241082e+00
  6.20008051e-01 -8.90471458e-01  9.46428657e-01 -4.05520737e-01
 -5.85339367e-01  1.39574540e+00 -8.55287164e-02  7.95216382e-01
 -1.08346617e+00  7.09665358e-01  6.63528740e-01 -7.07052290e-01
  2.41687641e-01  6.26615584e-01 -4.71855342e-01  9.71684635e-01
  8.05166781e-01  5.55844605e-01  4.63845670e-01  3.77843291e-01
 -7.92077184e-01 -4.23035681e-01  1.23845315e+00 -5.17965555e-01]",20.444046020507812,21.566638946533203,21.69512176513672,21.80689811706543,22.205049514770508,306,230,45,415,256,Shin_Eun_Soo.png,Jang_Hee_Ryung.png,Kang_Rae_Yeon.png,Han_Chae_Young.png,Kim_Ha_Neul.png
99,Lee_Yoo_Young.png,"[ 11.014017    13.394892     8.453881    -8.03584      3.3041937
  -5.915155    -0.6972104    1.3067751   -6.711921     2.9086385
   1.108181    17.831001    -4.4135084   -3.1812696    3.0272646
   1.8878311   -1.2777429    5.3681517    4.195172    -0.31565326
  -0.31146184 -10.10266     -1.3310432   -2.5023818   -0.18892616
  -3.338755     0.59738123  -2.1922424   -2.1955106   -4.267763
  -2.4778821   -3.7565327   -2.2733335   -4.63259     -5.415804
  -3.942768     1.4593072   -2.1009707    1.6772304    0.33214265
   2.0825136   -0.7955823   -5.144909    -0.8141984   -2.9075522
  -1.6677679   -1.8595707    0.29582024   1.7774462    0.26871794
   0.5777352    0.2867979    1.0944152    1.1605196   -4.528921
   0.18850794  -2.0999808    1.6701764    2.903927    -2.5051043
   1.1662111   -0.20355137  -0.06127709   1.7882264    0.24199718
  -3.447656    -3.5671277    1.8198547    3.1196952    0.34513965
  -0.18548018   0.31795415   1.1502615   -0.5227442   -0.65084016
   1.7905803   -1.9247847   -1.2101383   -1.3622987   -1.8660471
  -0.5008838   -0.42705026   1.7734728   -2.1588783    0.05949478
   0.40469366  -0.6615364    2.0891914   -1.2582486    0.88308054
  -4.612665    -0.02867897  -0.49967197  -0.6138571    0.3165678
  -0.21607068   0.2929674    1.9622548   -2.0741787   -0.49694717]",30.33064079284668,36.552101135253906,37.82107162475586,37.971065521240234,38.36779022216797,261,345,197,444,378,Kim_Hye_Ja.png,Son_Dam_Bi.png,Hwang_Jung_Min.png,Jin_Hee_Kyung.png,Park_Eun_Bin.png
100,Jung_Ji_Yeon.png,"[ 4.14840126e+00 -6.10834360e+00  1.00182466e-01  7.68239403e+00
 -1.41125858e+00  9.16908836e+00  5.39338589e+00  6.76832438e+00
 -3.43975568e+00 -2.57886410e+00  4.27201390e-03 -3.15205240e+00
 -2.62548637e+00 -6.53216839e+00  4.82567501e+00  2.23924994e-01
 -1.65961611e+00 -5.23534775e+00 -3.93128443e+00  1.86916471e+00
 -2.09254861e+00 -6.04296923e-01 -1.21480966e+00  1.12395489e+00
  2.07959580e+00 -2.74950624e+00  5.21898389e-01  2.15041971e+00
 -2.94914246e+00 -2.48395491e+00 -1.05873144e+00 -2.96591187e+00
  1.69888771e+00  9.24665093e-01  1.47969401e+00  2.13641524e+00
 -4.33216190e+00  6.78884923e-01  8.90724659e-02  1.23478603e+00
  1.28062654e+00  3.86299610e-01  1.72786105e+00  3.33366704e+00
 -1.53871179e+00 -4.28232551e-02  1.57407570e+00 -1.08386064e+00
  1.24530554e+00  2.29869962e+00 -5.12376070e-01  2.20633245e+00
  2.13409126e-01  1.55785167e+00  6.69026375e-01 -6.89129353e-01
  6.31113499e-02 -1.10959244e+00 -5.85654020e-01  1.25337553e+00
 -2.27796629e-01 -1.07927632e+00  4.06365156e-01 -1.82610750e-03
  2.88473868e+00 -8.67815763e-02  9.60166752e-01  9.96357024e-01
 -2.09163800e-01 -8.23814034e-01  2.09591866e+00 -6.55002236e-01
  3.01067173e-01  1.12974417e+00 -3.44322026e-01 -7.71017373e-01
  1.22729957e+00  2.32351184e-01 -1.63507676e+00 -1.87195256e-01
  1.42835867e+00  6.47817373e-01  5.27337790e-01 -4.58846390e-01
  9.81889367e-01 -1.44706190e-01  5.23417234e-01  1.67565322e+00
  1.28749526e+00 -1.16282202e-01  1.22705436e+00 -1.00774765e+00
  1.49527892e-01  1.87659132e+00  5.65775037e-01  3.18544209e-01
 -2.72459507e-01 -5.84046364e-01 -1.93780148e+00 -1.86223984e-01]",21.847497940063477,23.989925384521484,24.413660049438477,27.045503616333008,27.340482711791992,1,47,32,63,56,Kim_Hyun_Soo.png,Jung_Da_Bin.png,Nam_Kyung_Min.png,Go_Won_Hee.png,Lee_Min_Jung.png
101,Joo_Ji_Won.png,"[ 1.6724968e+01  1.4110338e+01 -7.6721072e+00 -1.5018213e+01
  2.5480675e+01 -5.2380180e+00  1.4174068e+01  1.0612220e+00
  2.1959858e+00 -1.0685959e+01 -1.7042546e+00 -7.6725965e+00
  1.5357291e+01  1.2694963e+01 -5.6911473e+00 -3.3479142e+00
  1.1946517e+01 -3.0044265e+00  1.2671673e+01 -1.0588224e+01
  2.1497444e+01 -1.0241908e+01 -1.0260239e+01  1.5106518e+01
  2.5813673e+01 -6.3016825e+00 -1.9821274e+01  6.4183521e+00
  1.1825720e+01 -3.3431444e+00  1.8552277e+01 -1.0776143e+00
 -5.6087284e+00 -8.3017969e+00  9.6921673e+00 -3.5382710e+00
  9.4340158e-01 -1.6195645e+00 -4.4614205e+00  1.3022953e+01
  3.9640450e+00 -6.2823262e+00  7.4359288e+00 -1.2977964e+00
 -3.1440864e+00 -1.0579696e+00  2.5637186e+00  8.1693548e-01
  2.0057082e-02  2.3598507e-02  5.2831101e+00  1.5667593e+00
 -2.9660925e-02 -3.7086742e+00  9.7603235e+00  1.8355592e+00
  2.1345463e+00 -8.3182746e-01  1.8244971e+00 -1.0906270e+00
 -2.2251296e+00 -4.1812277e-01 -8.3244330e-01 -6.9737613e-01
  1.4960303e+00 -2.3027308e+00 -1.6059575e+00 -3.4587622e-02
  2.2392211e+00 -1.4691696e+00 -2.1898217e+00  7.0934564e-01
  1.4643130e-01  1.8424920e+00  6.0636830e-01  3.0230343e-01
 -1.2499668e-01 -5.5091906e-01 -1.8754666e+00  2.1103806e+00
 -4.9043819e-01  1.1502495e+00 -3.2287967e-01 -1.0471649e+00
  1.6239648e+00  7.8810793e-01 -8.4850013e-01  8.1651384e-01
 -9.1002423e-01  6.3967603e-01 -5.7828736e-01 -9.3273729e-02
 -2.9776272e-01  2.4966156e-01 -5.8101010e-01 -3.5287672e-01
  1.6969156e-01  7.0915610e-01 -3.1033200e-01 -2.9593247e-01]",76.42063903808594,76.63130187988281,76.98343658447266,77.02400207519531,77.4313735961914,18,335,145,209,466,Lee_Chae_Young.png,Nam_Jung_Hee.png,Yoon_Yoo_Sun.png,Jo_Eun_Jung.png,Kim_Hye_Ok.png
102,Kim_Young_Ok.png,"[ 13.279001     3.3026025  -12.466423   -20.25639     -9.735053
 -13.469159     8.210711    -3.1772575   11.391635    -3.0588183
  -2.540668    16.49049     -4.279054    -1.974461    -2.9785962
   4.056661    -9.402447    -6.7764244    1.1999375    0.28003064
   1.7782068   -1.676542    -2.6168966    0.8202553   -5.953642
  -7.8554792    2.1326516    1.0135949   -3.432026    -7.2406073
   2.815564    -1.6038872    0.08618134  -0.6823559   -7.642342
   1.4330124   -0.60404885  -2.48042     -1.818292     0.30991384
  -4.925736     3.5855577    0.48241717  -1.4414226    1.3195829
  -0.02841496   2.539607    -6.54364     -3.1210907   -2.4112267
   4.8970366    2.3448796   -0.6958517    0.14631885   0.5926622
  -0.11859095  -0.24408261   0.30355573   0.5405054   -0.84681505
  -4.593063    -0.52558017  -1.5390296   -0.18773675  -2.7823086
   7.57562     -2.1644533    0.06271648  -2.813895    -0.19243875
  -0.67457986  -1.1038897    0.2922609    4.855282    -1.7585732
   0.94930756   2.255901    -1.075439     0.8409656   -0.3976251
  -1.8709267   -0.03122437  -1.8251706    0.67006224  -0.24479473
   1.3195285   -1.6461382    3.2468321    2.6399426   -0.35323948
  -2.4039388    0.14768675   2.6658037   -1.6357381    2.0039487
  -0.6102142   -2.240701    -0.5550704    0.3268738   -0.5909883 ]",37.535972595214844,37.53717803955078,38.51654052734375,40.67055892944336,42.99936294555664,3,215,28,39,54,Bae_Hae_Seon.png,Lee_Sang_Hee.png,Kim_Hye_Eun.png,Go_Doo_Shim.png,Lee_Yeol_Eum.png
